Meta-Data
"In Semester Summer One(All) 2024, from the department of Architecture, the subject titled 'Undergraduate Internship' with Course ID 48490 and Section A offers 3.0 units. The Class meets Schedule will be added between NA and NA ET. Students attend lectures at the Pittsburgh, Pennsylvania location,led by experienced instructor Arscott located in Building DNM, Room DNM."
"In Semester Summer One(All) 2024, from the department of Software & Societal Systems, the subject titled 'Societal Computing Graduate Reading and Research:' with Course ID 17993 and Section NA offers VAR units. The Class meets Day not scheduled between NA and NA ET. Students attend lectures at the NA location,led by experienced instructor NA located in Building NA, Room None."
"In Semester Summer One(All) 2024, from the department of Software & Societal Systems, the subject titled 'TBA' with Course ID 17993 and Section PP offers VAR units. The Class meets Schedule will be added between NA and NA ET. Students attend lectures at the Pittsburgh, Pennsylvania location,led by experienced instructor Christin located in Building DNM, Room DNM."
"In Semester Summer One(All) 2024, from the department of Software & Societal Systems, the subject titled 'TBA' with Course ID 17993 and Section R offers VAR units. The Class meets Schedule will be added between NA and NA ET. Students attend lectures at the Pittsburgh, Pennsylvania location,led by experienced instructor Christin located in Building TBA, Room None."
"In Semester Summer One(All) 2024, from the department of Software & Societal Systems, the subject titled 'TBA' with Course ID 17993 and Section T offers VAR units. The Class meets Schedule will be added between NA and NA ET. Students attend lectures at the Pittsburgh, Pennsylvania location,led by experienced instructor Christin located in Building DNM, Room DNM."
"In Semester Summer One(All) 2024, from the department of Software & Societal Systems, the subject titled 'Societal Computing Independent Study' with Course ID 17996 and Section A offers VAR units. The Class meets Schedule will be added between NA and NA ET. Students attend lectures at the Pittsburgh, Pennsylvania location,led by experienced instructor Carley located in Building DNM, Room DNM."
"In Semester Summer One(All) 2024, from the department of Software & Societal Systems, the subject titled 'Societal Computing Independent Study' with Course ID 17996 and Section B offers VAR units. The Class meets Schedule will be added between NA and NA ET. Students attend lectures at the Pittsburgh, Pennsylvania location,led by experienced instructor Sadeh located in Building DNM, Room DNM."
"In Semester Summer One(All) 2024, from the department of Software & Societal Systems, the subject titled 'Societal Computing Independent Study' with Course ID 17996 and Section C offers VAR units. The Class meets Schedule will be added between NA and NA ET. Students attend lectures at the Pittsburgh, Pennsylvania location,led by experienced instructor Wu located in Building DNM, Room DNM."
"In Semester Summer One(All) 2024, from the department of Software & Societal Systems, the subject titled 'Societal Computing Independent Study' with Course ID 17996 and Section D offers VAR units. The Class meets Schedule will be added between NA and NA ET. Students attend lectures at the Pittsburgh, Pennsylvania location,led by experienced instructor Cranor located in Building DNM, Room DNM."
"In Semester Summer One(All) 2024, from the department of Software & Societal Systems, the subject titled 'Societal Computing Independent Study' with Course ID 17996 and Section L offers VAR units. The Class meets Schedule will be added between NA and NA ET. Students attend lectures at the Pittsburgh, Pennsylvania location,led by experienced instructor Fang located in Building DNM, Room DNM."
"In Semester Summer One(All) 2024, from the department of Software & Societal Systems, the subject titled 'Societal Computing Independent Study' with Course ID 17996 and Section M offers VAR units. The Class meets Schedule will be added between NA and NA ET. Students attend lectures at the Pittsburgh, Pennsylvania location,led by experienced instructor Vasilescu located in Building DNM, Room DNM."
"In Semester Summer One(All) 2024, from the department of Software & Societal Systems, the subject titled 'Societal Computing Independent Study' with Course ID 17996 and Section N offers VAR units. The Class meets Schedule will be added between NA and NA ET. Students attend lectures at the Pittsburgh, Pennsylvania location,led by experienced instructor Christin located in Building DNM, Room DNM."
"In Semester Summer One(All) 2024, from the department of Software & Societal Systems, the subject titled 'Societal Computing Independent Study:' with Course ID 17996 and Section NA offers VAR units. The Class meets Day not scheduled between NA and NA ET. Students attend lectures at the NA location,led by experienced instructor NA located in Building NA, Room None."
"In Semester Summer One(All) 2024, from the department of Software & Societal Systems, the subject titled 'SC Independent Study' with Course ID 17996 and Section O offers VAR units. The Class meets Schedule will be added between NA and NA ET. Students attend lectures at the Pittsburgh, Pennsylvania location,led by experienced instructor Park located in Building DNM, Room DNM."
"In Semester Summer One(All) 2024, from the department of Software & Societal Systems, the subject titled 'Graduate Reading and Research' with Course ID 17997 and Section PP offers 1-48 units. The Class meets Schedule will be added between NA and NA ET. Students attend lectures at the Lisbon, Portugal location,led by experienced instructor Kaestner located in Building DNM, Room DNM."
"In Semester Summer One(All) 2024, from the department of Software & Societal Systems, the subject titled 'Graduate Reading and Research' with Course ID 17997 and Section R offers 1-48 units. The Class meets Schedule will be added between NA and NA ET. Students attend lectures at the Pittsburgh, Pennsylvania location,led by experienced instructor Kaestner located in Building DNM, Room DNM."
"In Semester Summer One(All) 2024, from the department of Software & Societal Systems, the subject titled 'Graduate Reading and Research' with Course ID 17997 and Section T offers 1-48 units. The Class meets Schedule will be added between NA and NA ET. Students attend lectures at the Pittsburgh, Pennsylvania location,led by experienced instructor Instructor TBA located in Building DNM, Room DNM."
"In Semester Summer One(All) 2024, from the department of Statistics and Data Science, the subject titled 'Graduate Reading and Research' with Course ID 17997 and Section NA offers 1-48 units. The Class meets Tuesday Thursday between 09:30AM and 10:50AM ET. Students attend lectures at the Pittsburgh, Pennsylvania location,led by experienced instructor NA located in Building BH, Room 140A."
"In Semester Summer One(All) 2024, from the department of Statistics and Data Science, the subject titled 'Introduction to Probability Theory' with Course ID 36225 and Section S offers 9.0 units. The Class meets Monday Tuesday Wednesday Thursday Friday between 11:00AM and 12:20PM ET. Students attend lectures at the Pittsburgh, Pennsylvania location,led by experienced instructor Instructor TBA located in Building BH, Room A36."
"In Semester Summer One(All) 2024, from the department of Statistics and Data Science, the subject titled 'Statistical Graphics and Visualization' with Course ID 36315 and Section S offers 9.0 units. The Class meets Monday Wednesday Friday between 12:30PM and 01:50PM ET. Students attend lectures at the Pittsburgh, Pennsylvania location,led by experienced instructor Instructor TBA located in Building PH, Room 226C."
"In Semester Summer One(All) 2024, from the department of Statistics and Data Science, the subject titled 'Statistical Graphics and Visualization' with Course ID 36315 and Section NA offers 9.0 units. The Class meets Tuesday Thursday between 12:30PM and 01:50PM ET. Students attend lectures at the Pittsburgh, Pennsylvania location,led by experienced instructor NA located in Building BH, Room 140A."
"In Semester Summer One(All) 2024, from the department of Statistics and Data Science, the subject titled 'Independent Study' with Course ID 36495 and Section A offers 0-36 units. The Class meets Schedule will be added between NA and NA ET. Students attend lectures at the Pittsburgh, Pennsylvania location,led by experienced instructor Instructor TBA located in Building DNM, Room DNM."
"In Semester Summer One(All) 2024, from the department of Statistics and Data Science, the subject titled 'Independent Study' with Course ID 36495 and Section B offers 0-36 units. The Class meets Schedule will be added between NA and NA ET. Students attend lectures at the Pittsburgh, Pennsylvania location,led by experienced instructor Instructor TBA located in Building DNM, Room DNM."
